r,station,seed,window,mean_res_pair,std_res_pair,frac_res_lt_1e-3,mean_n_unique_joint,std_n_unique_joint,mean_max_mult,std_max_mult,mean_sparsity,std_sparsity,mean_alph_prod,std_alph_prod,mean_fill_frac,std_fill_frac,mean_H_joint,std_H_joint,mean_TC,std_TC,mean_TC_pair,std_TC_pair,mean_Res_TC,std_Res_TC,mean_ipf_iters,std_ipf_iters,mean_ipf_dev,std_ipf_dev,mean_mean_k_i,std_mean_k_i,frac_res_lt_1e-2,n_windows,full_res_pair,full_n_unique_joint,full_max_mult,full_sparsity,full_alph_prod,full_fill_frac,full_H_joint,full_TC,full_TC_pair,full_Res_TC,full_ipf_iters,full_ipf_dev,full_mean_k_i
3.45,S_k_p4,2,13,0.09818407943858752,0.166587257352908,0.4375,10.723214285714286,1.6781676946075712,2.044642857142857,0.595944521284473,0.8248626373626374,0.12908982266212085,256.0,0.0,0.04188755580357143,0.006555342557060825,3.335311232525536,0.2839238472829341,4.517909103196778,0.29297124005473757,4.413338506132915,0.3831696956585221,0.10457059706386307,0.1666011191319365,185.19642857142858,51.66786775814799,0.00027137562526611045,0.0001706052122148168,4.0,0.0,0.6651785714285714,224.0,0.005093800343580067,32.0,36.0,0.04,256.0,0.125,4.971838376806727,3.0271155440635082,3.0220217437197174,0.005093800343790811,8.0,3.2800734350857397e-11,4.0
3.45,S_k_p4,2,26,0.20175909675481488,0.132774373734658,0.03153153153153153,17.82882882882883,2.5587647423584032,2.954954954954955,0.6829636977068095,0.6857241857241857,0.09841402855224628,256.0,0.0,0.06964386261261261,0.009995174774837513,4.013342635231279,0.24853766505223657,3.9279904649412933,0.24905507694765197,3.7224243628158367,0.31878914351544463,0.20556610212545698,0.13100299758224263,168.57207207207207,66.13282930529084,0.00018040929836556487,0.00010955377758532862,4.0,0.0,0.09009009009009009,222.0,0.005093800343580067,32.0,36.0,0.04,256.0,0.125,4.971838376806727,3.0271155440635082,3.0220217437197174,0.005093800343790811,8.0,3.2800734350857397e-11,4.0
3.45,S_k_p4,2,52,0.15091811001252808,0.06407583809875783,0.0,25.748148148148147,2.442580658719057,4.592592592592593,0.8632093115233905,0.4951566951566951,0.04697270497536648,256.0,0.0,0.1005787037037037,0.009541330698121317,4.488894842546243,0.17122940602679745,3.485966039724538,0.1699413296222506,3.3346141541143948,0.1758597519760927,0.1513518856101436,0.06372478678079507,57.60740740740741,62.13737424822237,2.9453039337949836e-05,7.095468323359047e-05,4.0,0.0,0.0,135.0,0.005093800343580067,32.0,36.0,0.04,256.0,0.125,4.971838376806727,3.0271155440635082,3.0220217437197174,0.005093800343790811,8.0,3.2800734350857397e-11,4.0
3.45,S_k_p4,2,104,0.0649055205774197,0.02796281889525944,0.0,30.78787878787879,1.308655932223587,7.409090909090909,1.348144322002529,0.296037296037296,0.012583230117534495,256.0,0.0,0.12026515151515152,0.005111937235248386,4.744505108654837,0.11889477884237033,3.2431420067757424,0.11916315710721889,3.1782364861300394,0.1150290024830959,0.06490552064570235,0.027962818886349872,23.12121212121212,18.673847497206996,6.101902106487934e-11,2.3481412537784076e-11,4.0,0.0,0.0,66.0,0.005093800343580067,32.0,36.0,0.04,256.0,0.125,4.971838376806727,3.0271155440635082,3.0220217437197174,0.005093800343790811,8.0,3.2800734350857397e-11,4.0
3.45,S_k_p4,3,13,0.07760881769489766,0.15143403008106093,0.5357142857142857,10.401785714285714,1.7599706847628143,2.0982142857142856,0.56631360299641,0.8001373626373626,0.13538236036637033,255.71428571428572,4.266624149448022,0.04069010416666667,0.006916291831316298,3.282063069741895,0.3065691904142596,4.570573362314861,0.3262136049565648,4.487006259991374,0.4042286106094922,0.08356710232348687,0.15212812609607548,185.25892857142858,51.458069882137025,0.00025853623802756816,0.00016755557620712358,3.9988839285714284,0.016666500583781337,0.71875,224.0,0.008095564217646019,32.0,35.0,0.04,256.0,0.125,4.972766530582698,3.025429726326048,3.0173341621082264,0.00809556421782176,9.0,1.0742962075482865e-11,4.0
3.45,S_k_p4,3,26,0.18071413180613474,0.14241211935970008,0.09009009009009009,17.13063063063063,2.535523926979785,3.18018018018018,0.8131597606644905,0.6588704088704089,0.09752015103768405,256.0,0.0,0.0669165259009009,0.009904390339764785,3.934029858445365,0.2755750619920183,4.006374610848584,0.2780896931986311,3.8214901310891083,0.37614194830895875,0.18488447975947606,0.14023201122956225,166.95945945945945,67.55360351199307,0.00018469714881562033,0.00011465082597070402,4.0,0.0,0.15765765765765766,222.0,0.008095564217646019,32.0,35.0,0.04,256.0,0.125,4.972766530582698,3.025429726326048,3.0173341621082264,0.00809556421782176,9.0,1.0742962075482865e-11,4.0
3.45,S_k_p4,3,52,0.1520827611036579,0.06763019802007975,0.0,25.274074074074075,2.645554285210287,4.866666666666666,0.9722063490767715,0.486039886039886,0.050876043946351666,256.0,0.0,0.09872685185185186,0.010334196426602684,4.442345314495015,0.1912438826743416,3.530787100846312,0.19020267683597925,3.3781893994597687,0.1977004222217292,0.15259770138654347,0.06695101723944857,58.422222222222224,60.56028116117847,2.6492627581703043e-05,6.538929270788127e-05,4.0,0.0,0.014814814814814815,135.0,0.008095564217646019,32.0,35.0,0.04,256.0,0.125,4.972766530582698,3.025429726326048,3.0173341621082264,0.00809556421782176,9.0,1.0742962075482865e-11,4.0
3.45,S_k_p4,3,104,0.0718981218591227,0.0342588294947449,0.0,30.560606060606062,1.4886315444443545,7.651515151515151,1.224651146893928,0.2938519813519813,0.01431376485042649,256.0,0.0,0.11937736742424243,0.00581496697048576,4.725351241782915,0.10495106272058484,3.2629324735214613,0.10448772657663573,3.1910343515957083,0.09111839379536207,0.071898121925753,0.03425882952087481,22.272727272727273,13.353634682312157,5.866805610345263e-11,2.3617870368588052e-11,4.0,0.0,0.0,66.0,0.008095564217646019,32.0,35.0,0.04,256.0,0.125,4.972766530582698,3.025429726326048,3.0173341621082264,0.00809556421782176,9.0,1.0742962075482865e-11,4.0
3.57,S_inf,0,13,0.0025058990112986354,0.022056579059677454,0.9776785714285714,6.575892857142857,2.1760771362261315,3.03125,0.7871207987251476,0.5058379120879121,0.16739054894047167,256.0,0.0,0.025687081473214284,0.008500301313383326,2.558103067770774,0.4618131011504497,5.369546363380061,0.4791251449297483,5.366495950451854,0.4852222733004036,0.0030504129282081633,0.023042042454878304,39.29017857142857,77.2033532994675,3.364196512641547e-05,8.046155117298604e-05,4.0,0.0,0.9821428571428571,224.0,0.0005017773879741083,32.0,71.0,0.04,256.0,0.125,4.485332535786583,3.5140542729761908,3.513552495585115,0.0005017773910758194,46.0,7.282473235559195e-11,4.0
3.57,S_inf,0,26,0.005067069142768516,0.017504758279045074,0.8828828828828829,9.436936936936936,3.2051599144354923,4.81981981981982,1.333546367203274,0.36295911295911293,0.123275381324442,256.0,0.0,0.03686303490990991,0.012520155915763642,2.9828678548514236,0.5228865286583689,4.993586397473394,0.52683957348043,4.986782420700244,0.5354944637340091,0.006803976773149963,0.018141418373794863,107.61261261261261,98.43026261104234,8.873450137770127e-05,9.510663132764043e-05,4.0,0.0,0.9054054054054054,222.0,0.0005017773879741083,32.0,71.0,0.04,256.0,0.125,4.485332535786583,3.5140542729761908,3.513552495585115,0.0005017773910758194,46.0,7.282473235559195e-11,4.0
3.57,S_inf,0,52,0.008781842609222063,0.01848555751595669,0.6074074074074074,14.311111111111112,4.096008294744688,7.266666666666667,2.191566326389179,0.2752136752136752,0.07876939028355168,256.0,0.0,0.05590277777777778,0.016000032401346436,3.525458099769578,0.49189890304158557,4.4677969825105635,0.49385099521893716,4.455333703387427,0.5038852981119121,0.01246327912313775,0.01899077330475245,164.22222222222223,75.14565280708173,0.00014879588478137643,8.729183244769159e-05,4.0,0.0,0.7555555555555555,135.0,0.0005017773879741083,32.0,71.0,0.04,256.0,0.125,4.485332535786583,3.5140542729761908,3.513552495585115,0.0005017773910758194,46.0,7.282473235559195e-11,4.0
3.57,S_inf,0,104,0.019558988070710097,0.028957939371514346,0.24242424242424243,20.424242424242426,4.235708970961653,11.363636363636363,2.947193650444969,0.1963869463869464,0.04072797087463129,256.0,0.0,0.07978219696969698,0.016545738167818957,4.018962133558909,0.35687853852580576,3.978223428173238,0.3572479508196712,3.9550557084800864,0.3676655592976801,0.023167719693151383,0.027288770348089127,164.95454545454547,64.07912528679414,0.0001386785106274094,8.998390993314001e-05,4.0,0.0,0.6212121212121212,66.0,0.0005017773879741083,32.0,71.0,0.04,256.0,0.125,4.485332535786583,3.5140542729761908,3.513552495585115,0.0005017773910758194,46.0,7.282473235559195e-11,4.0
3.57,S_inf,1,13,0.00213353682113101,0.018805455373820883,0.9598214285714286,6.665178571428571,2.343197213722729,3.0669642857142856,0.7734302527489774,0.5127060439560439,0.18024593951713297,256.0,0.0,0.026035853794642856,0.00915311411610441,2.5690920787597844,0.4883303171774839,5.356472919764788,0.5092340104687052,5.3535851685336,0.5146079881800071,0.002887751231186897,0.019393770137594905,48.058035714285715,83.54447718173927,4.525348232361737e-05,9.62607700469609e-05,4.0,0.0,0.9821428571428571,224.0,0.0036798780764430994,32.0,73.0,0.04,256.0,0.125,4.55508730867292,3.444597091454214,3.4409172132597607,0.0036798781944531456,41.0,7.142836322415747e-11,4.0
3.57,S_inf,1,26,0.013821215502380848,0.047773484151091526,0.8243243243243243,9.824324324324325,3.770528584260255,4.7792792792792795,1.3559755716206368,0.3778586278586279,0.14502033016385596,256.0,0.0,0.03837626689189189,0.014728627282266621,3.014077519081654,0.5813765772955106,4.96105613773606,0.5877694459807921,4.945143718674205,0.6103335865807613,0.015912419061854463,0.0482728240487847,104.47297297297297,98.21059689062011,9.355658961373083e-05,0.00010896602965133922,4.0,0.0,0.8693693693693694,222.0,0.0036798780764430994,32.0,73.0,0.04,256.0,0.125,4.55508730867292,3.444597091454214,3.4409172132597607,0.0036798781944531456,41.0,7.142836322415747e-11,4.0
3.57,S_inf,1,52,0.02147788750269658,0.0384747573536697,0.5333333333333333,15.207407407407407,4.300036685969769,7.4148148148148145,1.971595275067733,0.2924501424501424,0.08269301319172631,256.0,0.0,0.059403935185185185,0.01679701830456941,3.5722889266042275,0.47737642365699495,4.418317811924408,0.48182034475361135,4.393171969050736,0.5032107555953105,0.025145842873671966,0.038253151571678905,167.2,70.88768372364628,0.00015212222072496912,8.777188713168164e-05,4.0,0.0,0.6370370370370371,135.0,0.0036798780764430994,32.0,73.0,0.04,256.0,0.125,4.55508730867292,3.444597091454214,3.4409172132597607,0.0036798781944531456,41.0,7.142836322415747e-11,4.0
3.57,S_inf,1,104,0.027601856176413524,0.028292073316169827,0.09090909090909091,20.87878787878788,3.7639242558119363,11.727272727272727,2.820624552295781,0.20075757575757575,0.03619157938280708,256.0,0.0,0.08155776515151515,0.014702829124265376,4.001579086796166,0.2987309774012632,3.9945864441423273,0.3000886858974603,3.9628934100714868,0.3112209117579361,0.031693034070840495,0.026392196183349335,173.28787878787878,56.40593272888598,0.0001591947871916324,9.605626302922995e-05,4.0,0.0,0.3787878787878788,66.0,0.0036798780764430994,32.0,73.0,0.04,256.0,0.125,4.55508730867292,3.444597091454214,3.4409172132597607,0.0036798781944531456,41.0,7.142836322415747e-11,4.0
3.57,S_inf,2,13,3.031814369681976e-16,7.213155580438038e-17,1.0,4.120535714285714,0.5659439637924069,3.9464285714285716,0.24419275591388115,0.31696428571428564,0.04353415106095439,256.0,0.0,0.016095842633928572,0.0022107186085640893,2.0154276726600235,0.12911362413599828,5.934319041325779,0.13483412573733075,5.934319041325779,0.13483412573733075,0.0,0.0,2.0,0.0,5.253733955815473e-17,1.2499446133802155e-17,4.0,0.0,1.0,224.0,0.0,4.0,200.0,0.005,256.0,0.015625,2.0,6.0,6.0,0.0,2.0,0.0,4.0
3.57,S_inf,2,26,4.2179558955289965e-18,3.1138686236676985e-17,1.0,4.238738738738738,0.8229447422881263,6.90990990990991,0.43598391468694986,0.16302841302841298,0.03165172085723562,256.0,0.0,0.016557573198198196,0.0032146278995629934,2.0403745386496546,0.16545791851040176,5.942069177158132,0.16621227380353887,5.942069177158132,0.1662122738035389,3.200642953874325e-17,2.362846344646859e-16,2.0,0.0,2.0004018461714532e-18,1.476778965404287e-17,4.0,0.0,1.0,222.0,0.0,4.0,200.0,0.005,256.0,0.015625,2.0,6.0,6.0,0.0,2.0,0.0,4.0
3.57,S_inf,2,52,0.0,0.0,1.0,4.437037037037037,1.1195727188094269,12.814814814814815,0.742220743696317,0.0853276353276353,0.02153024459248898,256.0,0.0,0.017332175925925924,0.004373330932849324,2.064265029123572,0.18770102759382545,5.935402661594145,0.1881265598803764,5.935402661594145,0.1881265598803764,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,135.0,0.0,4.0,200.0,0.005,256.0,0.015625,2.0,6.0,6.0,0.0,2.0,0.0,4.0
3.57,S_inf,2,104,3.0139260494607944e-06,1.7049340380548077e-05,1.0,4.757575757575758,1.5081657137126427,25.40909090909091,1.8255532389112004,0.04574592074592073,0.014501593401083104,256.0,0.0,0.018584280303030304,0.005891272319190011,2.093093625152607,0.21983298678747257,5.9067769996505515,0.21997802591019033,5.906754404867983,0.22002739294457083,2.259478256857764e-05,0.00012781539178941483,8.0,33.94112549695428,2.0898908798794893e-06,1.1822208104821657e-05,4.0,0.0,1.0,66.0,0.0,4.0,200.0,0.005,256.0,0.015625,2.0,6.0,6.0,0.0,2.0,0.0,4.0
3.57,S_inf,3,13,3.060416392037466e-16,6.6156669377382e-17,1.0,4.142857142857143,0.6989423496707474,3.9642857142857144,0.20824828195876077,0.3186813186813186,0.05376479612851903,256.0,0.0,0.016183035714285716,0.002730243553401357,2.0194845193386395,0.15586597990884152,5.9302233437067615,0.1608836757452595,5.9302233437067615,0.1608836757452595,0.0,0.0,2.0401785714285716,0.19637783435645328,5.303297483700525e-17,1.1464077213542203e-17,4.0,0.0,1.0,224.0,0.0,5.0,200.0,0.00625,256.0,0.01953125,2.0113536730834483,5.988637310034976,5.988637310034976,0.0,3.0,0.0,4.0
3.57,S_inf,3,26,0.0,0.0,1.0,4.252252252252252,0.8849947164138964,6.918918918918919,0.38285638488064466,0.16354816354816348,0.0340382583236114,256.0,0.0,0.01661036036036036,0.0034570106109917827,2.0419306495543945,0.16966330573679725,5.940046973721472,0.172422007510817,5.940046973721472,0.172422007510817,0.0,0.0,2.0765765765765765,0.2659184169936116,0.0,0.0,4.0,0.0,1.0,222.0,0.0,5.0,200.0,0.00625,256.0,0.01953125,2.0113536730834483,5.988637310034976,5.988637310034976,0.0,3.0,0.0,4.0
3.57,S_inf,3,52,0.0,0.0,1.0,4.466666666666667,1.159821186728879,12.88888888888889,0.39752319599996266,0.08589743589743587,0.02230425359093998,256.0,0.0,0.017447916666666667,0.004530551510659684,2.0603714201630225,0.1638743408043985,5.939026500965567,0.1654315541467123,5.939026500965567,0.1654315541467123,0.0,0.0,2.140740740740741,0.34775391390534827,0.0,0.0,4.0,0.0,1.0,135.0,0.0,5.0,200.0,0.00625,256.0,0.01953125,2.0113536730834483,5.988637310034976,5.988637310034976,0.0,3.0,0.0,4.0
3.57,S_inf,3,104,0.0,0.0,1.0,4.9393939393939394,1.5460486083423146,25.757575757575758,0.552147489645109,0.04749417249417249,0.01486585200329149,256.0,0.0,0.019294507575757576,0.0060392523763371665,2.0771316770953945,0.1418148409787476,5.922577132759612,0.14235149535947617,5.922577132759612,0.14235149535947617,0.0,0.0,2.257575757575758,0.4372990815049033,0.0,0.0,4.0,0.0,1.0,66.0,0.0,5.0,200.0,0.00625,256.0,0.01953125,2.0113536730834483,5.988637310034976,5.988637310034976,0.0,3.0,0.0,4.0
3.7,S_ch,0,13,0.003738375127566655,0.04556280438528041,0.96875,7.526785714285714,2.469310999292007,2.7544642857142856,0.7777472497146972,0.5789835164835164,0.189946999945539,256.0,0.0,0.029401506696428572,0.009645746090984402,2.7466193538983035,0.49888059673613916,5.1707786824592175,0.5189724293087044,5.165721646483722,0.5264235026680665,0.005057035975495815,0.04586900062337219,81.70089285714286,96.95113275284591,7.418445572983e-05,0.00010741879707765753,4.0,0.0,0.9910714285714286,224.0,0.009904203256882443,32.0,45.0,0.04,256.0,0.125,4.958963302450757,3.0313106375694323,3.021406434315667,0.009904203253765509,8.0,7.560532755412908e-11,4.0
3.7,S_ch,0,26,0.010881215355971063,0.02903607674476097,0.6891891891891891,12.08108108108108,3.2635997787639925,4.027027027027027,1.081869082181967,0.4646569646569646,0.1255230684139997,256.0,0.0,0.04719172297297297,0.012748436635796846,3.35201705970331,0.46148041377779453,4.618774342806484,0.4673306499711406,4.603519919662005,0.4803547513148299,0.015254423144479782,0.030205819916264705,159.76126126126127,78.76977363207831,0.00016772134534556463,0.0001262752387199656,4.0,0.0,0.8333333333333334,222.0,0.009904203256882443,32.0,45.0,0.04,256.0,0.125,4.958963302450757,3.0313106375694323,3.021406434315667,0.009904203253765509,8.0,7.560532755412908e-11,4.0
3.7,S_ch,0,52,0.04104594599100595,0.07429056862961718,0.17037037037037037,18.607407407407408,3.7438271096047955,5.948148148148148,1.4873218213535186,0.3578347578347578,0.07199667518470759,256.0,0.0,0.07268518518518519,0.014624324646893732,3.9403601305461353,0.3491466231669537,4.042907119097184,0.3520840265344344,3.997111150697838,0.38294026386806723,0.04579596839934517,0.07285598382731678,172.71851851851852,60.899024118174125,0.0001774647109642084,0.00010013261804569895,4.0,0.0,0.3925925925925926,135.0,0.009904203256882443,32.0,45.0,0.04,256.0,0.125,4.958963302450757,3.0313106375694323,3.021406434315667,0.009904203253765509,8.0,7.560532755412908e-11,4.0
3.7,S_ch,0,104,0.052900218331543486,0.05413041575231696,0.015151515151515152,26.0,3.541956316141483,8.757575757575758,1.741303987704078,0.25000000000000006,0.03405727227059119,256.0,0.0,0.1015625,0.013835766859927668,4.41497254375989,0.21981581502667474,3.572650501906121,0.22219314708183477,3.5185385186108338,0.23671605178146016,0.054111983295287644,0.05315146849092064,92.15151515151516,71.36191209394768,5.3823214689041775e-05,8.79875731871623e-05,4.0,0.0,0.24242424242424243,66.0,0.009904203256882443,32.0,45.0,0.04,256.0,0.125,4.958963302450757,3.0313106375694323,3.021406434315667,0.009904203253765509,8.0,7.560532755412908e-11,4.0
3.7,S_ch,1,13,0.0032507919881612133,0.024278131324956986,0.96875,7.334821428571429,2.5088133870356693,2.830357142857143,0.806097220930476,0.564217032967033,0.19298564515658995,256.0,0.0,0.028651646205357144,0.009800052293108083,2.7059021749730667,0.5109909587249862,5.2137364017387755,0.5316132971779759,5.209427631657756,0.5375735875740414,0.004308770081019665,0.024389447959123643,71.98214285714286,94.49683310480164,6.172960023318552e-05,9.635052635390473e-05,4.0,0.0,0.9821428571428571,224.0,0.003370821677153807,32.0,53.0,0.04,256.0,0.125,4.865466680599504,3.127821915591185,3.124451093910891,0.0033708216802939006,12.0,2.3568549889496637e-11,4.0
3.7,S_ch,1,26,0.01567887336041414,0.04647968243692415,0.7252252252252253,11.513513513513514,3.737718302075912,4.27027027027027,1.2298534736274969,0.44282744282744274,0.14375839623368894,256.0,0.0,0.044974662162162164,0.014600462117484031,3.262062097336195,0.5310686438862224,4.710904403655891,0.5360367485145525,4.692299266225868,0.5581988228258101,0.01860513743002175,0.04687670969715119,136.22072072072072,91.30032080809323,0.00012504240549257776,0.0001084385773976246,4.0,0.0,0.8198198198198198,222.0,0.003370821677153807,32.0,53.0,0.04,256.0,0.125,4.865466680599504,3.127821915591185,3.124451093910891,0.0033708216802939006,12.0,2.3568549889496637e-11,4.0
3.7,S_ch,1,52,0.033425343836714645,0.05644806366007772,0.2814814814814815,17.6,4.604667519263792,6.392592592592592,1.813922683216093,0.3384615384615385,0.08855129844738062,256.0,0.0,0.06875,0.017986982497124188,3.820003370506561,0.43994277017130207,4.16624695174578,0.4434423621903645,4.128417967306256,0.46961187498701595,0.037828984439523684,0.05532354371643929,167.03703703703704,66.88634997847522,0.00016050821252176645,0.00010243669220535612,4.0,0.0,0.43703703703703706,135.0,0.003370821677153807,32.0,53.0,0.04,256.0,0.125,4.865466680599504,3.127821915591185,3.124451093910891,0.0033708216802939006,12.0,2.3568549889496637e-11,4.0
3.7,S_ch,1,104,0.06560657884591925,0.10551913821822492,0.0,25.09090909090909,3.246103831155841,9.863636363636363,2.1169329131263668,0.24125874125874125,0.031212536838036924,256.0,0.0,0.09801136363636363,0.012680093090452503,4.324998665102368,0.2331023951980251,3.665371368590197,0.23411782056390074,3.5981936602118187,0.25837080149163144,0.0671777083783776,0.10475634136159029,110.77272727272727,75.39608450860463,6.72613920172857e-05,8.5117081910165e-05,4.0,0.0,0.18181818181818182,66.0,0.003370821677153807,32.0,53.0,0.04,256.0,0.125,4.865466680599504,3.127821915591185,3.124451093910891,0.0033708216802939006,12.0,2.3568549889496637e-11,4.0
3.7,S_ch,2,13,0.0029359082350066948,0.021983384722645712,0.96875,7.767857142857143,2.5773122172732825,2.705357142857143,0.8306451113564735,0.5975274725274725,0.19825478594409865,256.0,0.0,0.030343191964285716,0.01006762584872376,2.7907199935190867,0.5162158859213902,5.124364599317616,0.5387136552791814,5.119902589040137,0.5451356061154256,0.0044620102774786275,0.022672398957242785,87.93303571428571,97.94399811006512,8.374357242727054e-05,0.00010705782633067045,4.0,0.0,0.9821428571428571,224.0,0.006335928468837215,32.0,35.0,0.04,256.0,0.125,4.959186362273817,3.033353388635134,3.027017460166171,0.006335928468963026,8.0,8.154157904449733e-12,4.0
3.7,S_ch,2,26,0.01756555852060196,0.039702439469654065,0.6621621621621622,12.36036036036036,3.703645131154954,4.031531531531532,1.1755375984638512,0.4753984753984753,0.14244788965980593,256.0,0.0,0.04828265765765766,0.014467363793574039,3.3772717998905857,0.5132622048160765,4.5913445041369165,0.5213502017408458,4.570205102248486,0.5424844991699451,0.021139401888432167,0.04054263824393565,160.8783783783784,77.70287935741769,0.00015269633697117825,0.00010041837511832391,4.0,0.0,0.7612612612612613,222.0,0.006335928468837215,32.0,35.0,0.04,256.0,0.125,4.959186362273817,3.033353388635134,3.027017460166171,0.006335928468963026,8.0,8.154157904449733e-12,4.0
3.7,S_ch,2,52,0.0395012853124481,0.04598308090605521,0.1925925925925926,19.37037037037037,4.292527082234273,5.940740740740741,1.6182430480043057,0.37250712250712253,0.08254859773527447,256.0,0.0,0.07566550925925926,0.01676768391497763,3.98218358540861,0.3897277600018917,4.000234819430096,0.39554159357815916,3.9563548704489877,0.42103300421163736,0.04387994898110805,0.044552953651337504,164.0962962962963,68.14090782794072,0.00016038433336596503,0.00011162904548697505,4.0,0.0,0.32592592592592595,135.0,0.006335928468837215,32.0,35.0,0.04,256.0,0.125,4.959186362273817,3.033353388635134,3.027017460166171,0.006335928468963026,8.0,8.154157904449733e-12,4.0
3.7,S_ch,2,104,0.06157613922297955,0.06940901028904756,0.0,26.575757575757574,3.1288520794645884,8.984848484848484,1.770913342869224,0.2555361305361305,0.030085116148697966,256.0,0.0,0.10381155303030302,0.012222078435408549,4.446168362984958,0.21515161243724926,3.5410711380233115,0.21772852445622262,3.4783373786009717,0.22783472497482668,0.06273375942234004,0.06862121817441105,83.5909090909091,72.30804835389564,4.605479304212095e-05,8.612966032132717e-05,4.0,0.0,0.15151515151515152,66.0,0.006335928468837215,32.0,35.0,0.04,256.0,0.125,4.959186362273817,3.033353388635134,3.027017460166171,0.006335928468963026,8.0,8.154157904449733e-12,4.0
3.7,S_ch,3,13,0.00437827467845527,0.041626104195753764,0.9642857142857143,7.611607142857143,2.430470469437167,2.763392857142857,0.7513672698718609,0.5855082417582417,0.18695926687978207,256.57142857142856,6.020373573058707,0.029652622767857146,0.009402216117797776,2.762766177390286,0.4916077463697893,5.151575956071978,0.5176509285352489,5.1461461402326,0.5272593587530966,0.005429815839378056,0.04170201744484222,79.125,96.3311925635424,6.654961928726038e-05,9.042303588202506e-05,4.002232142857143,0.023517084269760572,0.9821428571428571,224.0,0.0011255938161433873,32.0,41.0,0.04,256.0,0.125,4.9401930629841155,3.0539889418622765,3.0528633480497867,0.001125593812489889,9.0,6.16536266484502e-11,4.0
3.7,S_ch,3,26,0.018324183619434276,0.05950521103078123,0.6531531531531531,12.00900900900901,3.732003050063679,4.1441441441441444,1.2437001380061514,0.46188496188496186,0.14353857884860302,256.86486486486484,7.3894086445989435,0.046702561936936934,0.014238546359739462,3.331211342787846,0.5228778823323387,4.6374622066740105,0.5311341336552018,4.615770852484434,0.5549745741334653,0.021691354189577114,0.05952884259528974,143.48648648648648,87.97797276170228,0.00013978370571361782,0.00011501216440674426,4.003378378378378,0.028864877517964627,0.7567567567567568,222.0,0.0011255938161433873,32.0,41.0,0.04,256.0,0.125,4.9401930629841155,3.0539889418622765,3.0528633480497867,0.001125593812489889,9.0,6.16536266484502e-11,4.0
3.7,S_ch,3,52,0.04872953490623254,0.07128587427137116,0.21481481481481482,18.466666666666665,4.774624282290391,6.2,2.0648737742786367,0.35512820512820514,0.09181969773635369,257.89629629629627,10.852051571920208,0.07155671296296297,0.018067561520569236,3.8975812650166324,0.49110232492069544,4.085614958336305,0.4960039428593999,4.033149513769484,0.5338910771478931,0.05246544456682132,0.07025384585444444,161.14814814814815,70.65372192953865,0.00015094044895185382,0.00010137711673304868,4.007407407407407,0.04239082645281333,0.34074074074074073,135.0,0.0011255938161433873,32.0,41.0,0.04,256.0,0.125,4.9401930629841155,3.0539889418622765,3.0528633480497867,0.001125593812489889,9.0,6.16536266484502e-11,4.0
3.7,S_ch,3,104,0.06586356603875192,0.06144912443925185,0.0,26.272727272727273,4.054722105133995,9.803030303030303,3.0262472859046667,0.25262237762237755,0.038987712549365346,259.8787878787879,15.270803149598663,0.1010061553030303,0.013674928738718346,4.383159799313814,0.32628313989353935,3.607060591052022,0.3254998205983139,3.540015999246426,0.35756661789477484,0.06704459180559612,0.060576851562374766,93.6969696969697,73.55310794104462,5.397530257155449e-05,8.486646495982408e-05,4.015151515151516,0.05965157480311978,0.10606060606060606,66.0,0.0011255938161433873,32.0,41.0,0.04,256.0,0.125,4.9401930629841155,3.0539889418622765,3.0528633480497867,0.001125593812489889,9.0,6.16536266484502e-11,4.0
3.85,S_ch,0,13,0.014348729910710694,0.07553985338453117,0.6071428571428571,12.611607142857142,0.6853369264866169,1.2991071428571428,0.47696876502148694,0.9701236263736265,0.05271822511435513,457.8125,104.08080062161183,0.02902872953869048,0.00692099204236147,3.6401685041972978,0.10678848018195551,4.498686291948874,0.32211787198110403,4.477840426598929,0.3398874039556289,0.020845865349944974,0.07535202991089468,189.59821428571428,43.733355981249055,0.00027309550497276814,0.00015009476352852635,4.625,0.26305214040457564,0.9598214285714286,224.0,0.4427420093428359,345.0,17.0,0.43125,1080.0,0.3194444444444444,8.057211864396526,0.611566083995779,0.16882407464445848,0.4427420093513206,10.0,4.748336446258605e-11,5.75
3.85,S_ch,0,26,0.14765119847037375,0.17203323290190353,0.0,24.603603603603602,1.2576202271205283,1.7927927927927927,0.5471814284346024,0.9462924462924464,0.04837000873540494,618.4684684684685,84.97560008241261,0.04059139139139139,0.006385215409889125,4.590932060477437,0.10029743505434796,3.836243571204099,0.21141561818730686,3.6462188646521128,0.311595938513261,0.1900247065519866,0.17366381661067978,200.0,0.0,0.0006553477127916385,0.0003121850090996297,4.986486486486487,0.17221999679149466,0.27927927927927926,222.0,0.4427420093428359,345.0,17.0,0.43125,1080.0,0.3194444444444444,8.057211864396526,0.611566083995779,0.16882407464445848,0.4427420093513206,10.0,4.748336446258605e-11,5.75
